W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] 
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] *****************************************
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] Setting OMP_NUM_THREADS environment variable for each process to be 1 in default, to avoid your system being overloaded, please further tune the variable for optimal performance in your application as needed. 
W0417 14:51:52.590000 1318000 torch/distributed/run.py:852] *****************************************
Using Flash Attention 3 (Hopper GPU detected)
wandb: Tracking run with wandb version 0.25.1
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /mnt/vast/joey/slowrun/wandb/offline-run-20260417_145222-3ir5uxqg
--- Hyperparameters ---
  n_layer=16, n_embd=1024, n_head=8, head_dim=128
  seq_len=2048, window_pattern=SSSL
  total_batch_size=524288, device_batch_size=16
  block_loop_count=3
  matrix_lr=0.032, scalar_lr=0.2, embedding_lr=0.12, unembedding_lr=0.0008
  weight_decay=0.8, adam_betas=(0.8, 0.95)
  warmup_ratio=0.0, warmdown_ratio=0.6, final_lr_frac=0.0
  num_epochs=16, patience=-1
  dropout=0.1
-----------------------
Vocab size: 50,257
Padding vocab_size from 50257 to 50304
Parameters: 316,935,720 (transformer: 205,524,480, value_embeds: 8,388,608, lm_head: 51,511,296, other: 51,511,336)
FLOPs per token: 1.756259e+09
Batch size: 524,288 tokens, grad accum: 2 steps
Training for 16 epoch(s) (~3048 steps estimated)
Eval set: 10,000,000 tokens
Step 00000 | Val BPB: 3.517133 | Val Loss: 10.826475
step 00001 (0.03%) | loss: 10.826538 | dt: 33049.62ms | tok/sec: 15,863 | bf16_mfu: 0.35%
step 00002 (0.07%) | loss: 10.747199 | dt: 971.88ms | tok/sec: 539,459 | bf16_mfu: 11.97%
step 00003 (0.10%) | loss: 10.594832 | dt: 1108.70ms | tok/sec: 472,885 | bf16_mfu: 10.50%
step 01811 (59.42%) | loss: 3.290567 | dt: 702.44ms | tok/sec: 746,382 | bf16_mfu: 16.57% | eta: 14.4m
step 01812 (59.45%) | loss: 3.301621 | dt: 696.54ms | tok/sec: 752,708 | bf16_mfu: 16.71% | eta: 14.4m
step 01813 (59.48%) | loss: 3.289483 | dt: 701.78ms | tok/sec: 747,084 | bf16_mfu: 16.58% | eta: 14.4m
step 01814 (59.51%) | loss: 3.296350 | dt: 697.07ms | tok/sec: 752,132 | bf16_mfu: 16.70% | eta: 14.4m
step 01815 (59.55%) | loss: 3.306110 | dt: 700.29ms | tok/sec: 748,670 | bf16_mfu: 16.62% | eta: 14.4m
step 01816 (59.58%) | loss: 3.331810 | dt: 697.90ms | tok/sec: 751,236 | bf16_mfu: 16.68% | eta: 14.3m
step 01817 (59.61%) | loss: 3.335700 | dt: 699.86ms | tok/sec: 749,127 | bf16_mfu: 16.63% | eta: 14.3m
step 01818 (59.65%) | loss: 3.324859 | dt: 697.15ms | tok/sec: 752,048 | bf16_mfu: 16.69% | eta: 14.3m
step 01819 (59.68%) | loss: 3.312572 | dt: 700.89ms | tok/sec: 748,032 | bf16_mfu: 16.60% | eta: 14.3m
step 01820 (59.71%) | loss: 3.324707 | dt: 700.58ms | tok/sec: 748,361 | bf16_mfu: 16.61% | eta: 14.3m
step 01821 (59.74%) | loss: 3.334791 | dt: 698.94ms | tok/sec: 750,119 | bf16_mfu: 16.65% | eta: 14.3m
step 01822 (59.78%) | loss: 3.336262 | dt: 696.88ms | tok/sec: 752,333 | bf16_mfu: 16.70% | eta: 14.3m
step 01823 (59.81%) | loss: 3.343421 | dt: 696.52ms | tok/sec: 752,727 | bf16_mfu: 16.71% | eta: 14.3m
step 01824 (59.84%) | loss: 3.324674 | dt: 695.82ms | tok/sec: 753,477 | bf16_mfu: 16.73% | eta: 14.3m
step 01825 (59.88%) | loss: 3.304171 | dt: 697.44ms | tok/sec: 751,727 | bf16_mfu: 16.69% | eta: 14.2m
step 01826 (59.91%) | loss: 3.299183 | dt: 694.25ms | tok/sec: 755,185 | bf16_mfu: 16.76% | eta: 14.2m
step 01827 (59.94%) | loss: 3.296213 | dt: 697.40ms | tok/sec: 751,777 | bf16_mfu: 16.69% | eta: 14.2m
step 01828 (59.97%) | loss: 3.289453 | dt: 698.27ms | tok/sec: 750,840 | bf16_mfu: 16.67% | eta: 14.2m
step 01829 (60.01%) | loss: 3.299612 | dt: 698.31ms | tok/sec: 750,798 | bf16_mfu: 16.67% | eta: 14.2m
step 01830 (60.04%) | loss: 3.286243 | dt: 697.07ms | tok/sec: 752,135 | bf16_mfu: 16.70% | eta: 14.2m
step 01831 (60.07%) | loss: 3.298117 | dt: 702.00ms | tok/sec: 746,853 | bf16_mfu: 16.58% | eta: 14.2m
step 01832 (60.10%) | loss: 3.290944 | dt: 699.92ms | tok/sec: 749,071 | bf16_mfu: 16.63% | eta: 14.2m
step 01833 (60.14%) | loss: 3.282069 | dt: 698.99ms | tok/sec: 750,065 | bf16_mfu: 16.65% | eta: 14.2m
step 01834 (60.17%) | loss: 3.283982 | dt: 696.54ms | tok/sec: 752,701 | bf16_mfu: 16.71% | eta: 14.1m
step 01835 (60.20%) | loss: 3.288665 | dt: 697.83ms | tok/sec: 751,310 | bf16_mfu: 16.68% | eta: 14.1m
step 01836 (60.24%) | loss: 3.296846 | dt: 694.18ms | tok/sec: 755,264 | bf16_mfu: 16.76% | eta: 14.1m
step 01837 (60.27%) | loss: 3.296853 | dt: 698.93ms | tok/sec: 750,124 | bf16_mfu: 16.65% | eta: 14.1m
step 01838 (60.30%) | loss: 3.273830 | dt: 694.25ms | tok/sec: 755,183 | bf16_mfu: 16.76% | eta: 14.1m
step 01839 (60.33%) | loss: 3.279748 | dt: 696.94ms | tok/sec: 752,271 | bf16_mfu: 16.70% | eta: 14.1m
step 01840 (60.37%) | loss: 3.288207 | dt: 695.80ms | tok/sec: 753,507 | bf16_mfu: 16.73% | eta: 14.1m
step 01841 (60.40%) | loss: 3.287529 | dt: 700.48ms | tok/sec: 748,464 | bf16_mfu: 16.61% | eta: 14.1m
step 01842 (60.43%) | loss: 3.286752 | dt: 697.42ms | tok/sec: 751,748 | bf16_mfu: 16.69% | eta: 14.0m
step 01843 (60.47%) | loss: 3.295640 | dt: 700.17ms | tok/sec: 748,796 | bf16_mfu: 16.62% | eta: 14.0m
step 01844 (60.50%) | loss: 3.298852 | dt: 700.55ms | tok/sec: 748,389 | bf16_mfu: 16.61% | eta: 14.0m
step 01845 (60.53%) | loss: 3.307813 | dt: 697.64ms | tok/sec: 751,515 | bf16_mfu: 16.68% | eta: 14.0m
step 01846 (60.56%) | loss: 3.305962 | dt: 698.58ms | tok/sec: 750,509 | bf16_mfu: 16.66% | eta: 14.0m
step 01847 (60.60%) | loss: 3.307902 | dt: 698.90ms | tok/sec: 750,164 | bf16_mfu: 16.65% | eta: 14.0m
step 01848 (60.63%) | loss: 3.304226 | dt: 699.00ms | tok/sec: 750,051 | bf16_mfu: 16.65% | eta: 14.0m
step 01849 (60.66%) | loss: 3.308093 | dt: 694.54ms | tok/sec: 754,876 | bf16_mfu: 16.76% | eta: 14.0m
step 01850 (60.70%) | loss: 3.297323 | dt: 697.36ms | tok/sec: 751,818 | bf16_mfu: 16.69% | eta: 14.0m
step 01851 (60.73%) | loss: 3.295936 | dt: 701.89ms | tok/sec: 746,963 | bf16_mfu: 16.58% | eta: 13.9m
step 01852 (60.76%) | loss: 3.318788 | dt: 696.31ms | tok/sec: 752,956 | bf16_mfu: 16.71% | eta: 13.9m
step 01853 (60.79%) | loss: 3.323757 | dt: 698.64ms | tok/sec: 750,439 | bf16_mfu: 16.66% | eta: 13.9m
step 01854 (60.83%) | loss: 3.338512 | dt: 693.71ms | tok/sec: 755,778 | bf16_mfu: 16.78% | eta: 13.9m
step 01855 (60.86%) | loss: 3.333659 | dt: 699.40ms | tok/sec: 749,628 | bf16_mfu: 16.64% | eta: 13.9m
step 01856 (60.89%) | loss: 3.331642 | dt: 695.99ms | tok/sec: 753,300 | bf16_mfu: 16.72% | eta: 13.9m
step 01857 (60.93%) | loss: 3.333931 | dt: 699.09ms | tok/sec: 749,959 | bf16_mfu: 16.65% | eta: 13.9m
step 01858 (60.96%) | loss: 3.326775 | dt: 700.13ms | tok/sec: 748,844 | bf16_mfu: 16.62% | eta: 13.9m
step 01859 (60.99%) | loss: 3.327338 | dt: 697.82ms | tok/sec: 751,318 | bf16_mfu: 16.68% | eta: 13.8m
step 01860 (61.02%) | loss: 3.322896 | dt: 700.62ms | tok/sec: 748,316 | bf16_mfu: 16.61% | eta: 13.8m
step 01861 (61.06%) | loss: 3.333311 | dt: 700.18ms | tok/sec: 748,789 | bf16_mfu: 16.62% | eta: 13.8m
step 01862 (61.09%) | loss: 3.329788 | dt: 695.79ms | tok/sec: 753,513 | bf16_mfu: 16.73% | eta: 13.8m
step 01863 (61.12%) | loss: 3.342132 | dt: 698.89ms | tok/sec: 750,170 | bf16_mfu: 16.65% | eta: 13.8m
step 01864 (61.15%) | loss: 3.352665 | dt: 698.39ms | tok/sec: 750,714 | bf16_mfu: 16.66% | eta: 13.8m
step 01865 (61.19%) | loss: 3.360803 | dt: 699.05ms | tok/sec: 750,005 | bf16_mfu: 16.65% | eta: 13.8m
step 01866 (61.22%) | loss: 3.366930 | dt: 695.24ms | tok/sec: 754,116 | bf16_mfu: 16.74% | eta: 13.8m
step 01867 (61.25%) | loss: 3.354289 | dt: 696.63ms | tok/sec: 752,609 | bf16_mfu: 16.71% | eta: 13.8m
step 01868 (61.29%) | loss: 3.343590 | dt: 694.07ms | tok/sec: 755,380 | bf16_mfu: 16.77% | eta: 13.7m
step 01869 (61.32%) | loss: 3.344330 | dt: 699.73ms | tok/sec: 749,274 | bf16_mfu: 16.63% | eta: 13.7m
step 01870 (61.35%) | loss: 3.343973 | dt: 697.17ms | tok/sec: 752,025 | bf16_mfu: 16.69% | eta: 13.7m
step 01871 (61.38%) | loss: 3.337874 | dt: 698.77ms | tok/sec: 750,297 | bf16_mfu: 16.65% | eta: 13.7m
step 01872 (61.42%) | loss: 3.345027 | dt: 700.74ms | tok/sec: 748,189 | bf16_mfu: 16.61% | eta: 13.7m
step 01873 (61.45%) | loss: 3.351069 | dt: 698.34ms | tok/sec: 750,761 | bf16_mfu: 16.66% | eta: 13.7m
step 01874 (61.48%) | loss: 3.356732 | dt: 697.29ms | tok/sec: 751,888 | bf16_mfu: 16.69% | eta: 13.7m
step 01875 (61.52%) | loss: 3.350373 | dt: 699.41ms | tok/sec: 749,616 | bf16_mfu: 16.64% | eta: 13.7m
step 01876 (61.55%) | loss: 3.355909 | dt: 698.04ms | tok/sec: 751,089 | bf16_mfu: 16.67% | eta: 13.7m
step 01877 (61.58%) | loss: 3.353498 | dt: 697.16ms | tok/sec: 752,029 | bf16_mfu: 16.69% | eta: 13.6m
step 01878 (61.61%) | loss: 3.335985 | dt: 699.10ms | tok/sec: 749,951 | bf16_mfu: 16.65% | eta: 13.6m
step 01879 (61.65%) | loss: 3.327737 | dt: 695.49ms | tok/sec: 753,834 | bf16_mfu: 16.73% | eta: 13.6m
step 01880 (61.68%) | loss: 3.332660 | dt: 698.18ms | tok/sec: 750,935 | bf16_mfu: 16.67% | eta: 13.6m
step 01881 (61.71%) | loss: 3.340079 | dt: 697.65ms | tok/sec: 751,505 | bf16_mfu: 16.68% | eta: 13.6m
step 01882 (61.75%) | loss: 3.327884 | dt: 692.63ms | tok/sec: 756,948 | bf16_mfu: 16.80% | eta: 13.6m
step 01883 (61.78%) | loss: 3.338230 | dt: 699.88ms | tok/sec: 749,113 | bf16_mfu: 16.63% | eta: 13.6m
step 01884 (61.81%) | loss: 3.340537 | dt: 696.97ms | tok/sec: 752,240 | bf16_mfu: 16.70% | eta: 13.6m
step 01885 (61.84%) | loss: 3.325647 | dt: 699.54ms | tok/sec: 749,474 | bf16_mfu: 16.64% | eta: 13.5m
step 01886 (61.88%) | loss: 3.334171 | dt: 696.37ms | tok/sec: 752,883 | bf16_mfu: 16.71% | eta: 13.5m
step 01887 (61.91%) | loss: 3.343810 | dt: 699.45ms | tok/sec: 749,567 | bf16_mfu: 16.64% | eta: 13.5m
step 01888 (61.94%) | loss: 3.358624 | dt: 696.68ms | tok/sec: 752,547 | bf16_mfu: 16.70% | eta: 13.5m
step 01889 (61.98%) | loss: 3.359855 | dt: 697.65ms | tok/sec: 751,505 | bf16_mfu: 16.68% | eta: 13.5m
step 01890 (62.01%) | loss: 3.348635 | dt: 697.42ms | tok/sec: 751,754 | bf16_mfu: 16.69% | eta: 13.5m
step 01891 (62.04%) | loss: 3.348273 | dt: 700.27ms | tok/sec: 748,696 | bf16_mfu: 16.62% | eta: 13.5m
step 01892 (62.07%) | loss: 3.364522 | dt: 693.74ms | tok/sec: 755,744 | bf16_mfu: 16.78% | eta: 13.5m
step 01893 (62.11%) | loss: 3.360147 | dt: 696.75ms | tok/sec: 752,475 | bf16_mfu: 16.70% | eta: 13.5m
step 01894 (62.14%) | loss: 3.357691 | dt: 697.10ms | tok/sec: 752,097 | bf16_mfu: 16.69% | eta: 13.4m
step 01895 (62.17%) | loss: 3.353150 | dt: 695.78ms | tok/sec: 753,523 | bf16_mfu: 16.73% | eta: 13.4m
step 01896 (62.20%) | loss: 3.366495 | dt: 700.49ms | tok/sec: 748,462 | bf16_mfu: 16.61% | eta: 13.4m
step 01897 (62.24%) | loss: 3.365992 | dt: 696.71ms | tok/sec: 752,518 | bf16_mfu: 16.70% | eta: 13.4m
step 01898 (62.27%) | loss: 3.363278 | dt: 696.90ms | tok/sec: 752,309 | bf16_mfu: 16.70% | eta: 13.4m
step 01899 (62.30%) | loss: 3.361427 | dt: 700.56ms | tok/sec: 748,389 | bf16_mfu: 16.61% | eta: 13.4m
step 01900 (62.34%) | loss: 3.379056 | dt: 694.88ms | tok/sec: 754,506 | bf16_mfu: 16.75% | eta: 13.4m
step 01901 (62.37%) | loss: 3.376157 | dt: 698.26ms | tok/sec: 750,847 | bf16_mfu: 16.67% | eta: 13.4m
step 01902 (62.40%) | loss: 3.375214 | dt: 695.28ms | tok/sec: 754,064 | bf16_mfu: 16.74% | eta: 13.3m
step 01903 (62.43%) | loss: 3.362293 | dt: 696.33ms | tok/sec: 752,928 | bf16_mfu: 16.71% | eta: 13.3m
step 01904 (62.47%) | loss: 3.353795 | dt: 697.72ms | tok/sec: 751,426 | bf16_mfu: 16.68% | eta: 13.3m
Starting epoch 11
step 01905 (62.50%) | loss: 3.349533 | dt: 697.43ms | tok/sec: 751,743 | bf16_mfu: 16.69% | eta: 13.3m
Step 01905 | Epoch 10 | Val BPB: 1.150416 | Val Loss: 3.539993
step 01906 (62.53%) | loss: 3.343794 | dt: 670.51ms | tok/sec: 781,919 | bf16_mfu: 17.36% | eta: 13.3m
step 01907 (62.57%) | loss: 3.359186 | dt: 692.09ms | tok/sec: 757,544 | bf16_mfu: 16.82% | eta: 13.3m
step 01908 (62.60%) | loss: 3.361722 | dt: 696.51ms | tok/sec: 752,732 | bf16_mfu: 16.71% | eta: 13.3m
step 01909 (62.63%) | loss: 3.311526 | dt: 699.22ms | tok/sec: 749,823 | bf16_mfu: 16.64% | eta: 13.3m
step 01910 (62.66%) | loss: 3.313412 | dt: 692.83ms | tok/sec: 756,729 | bf16_mfu: 16.80% | eta: 13.3m
step 01911 (62.70%) | loss: 3.287612 | dt: 698.74ms | tok/sec: 750,334 | bf16_mfu: 16.66% | eta: 13.2m
step 01912 (62.73%) | loss: 3.265562 | dt: 697.49ms | tok/sec: 751,673 | bf16_mfu: 16.69% | eta: 13.2m
step 01913 (62.76%) | loss: 3.240312 | dt: 695.44ms | tok/sec: 753,898 | bf16_mfu: 16.73% | eta: 13.2m
step 01914 (62.80%) | loss: 3.239170 | dt: 695.89ms | tok/sec: 753,406 | bf16_mfu: 16.72% | eta: 13.2m
step 01915 (62.83%) | loss: 3.210014 | dt: 693.69ms | tok/sec: 755,794 | bf16_mfu: 16.78% | eta: 13.2m
step 01916 (62.86%) | loss: 3.229786 | dt: 695.09ms | tok/sec: 754,269 | bf16_mfu: 16.74% | eta: 13.2m
step 01917 (62.89%) | loss: 3.230561 | dt: 696.33ms | tok/sec: 752,925 | bf16_mfu: 16.71% | eta: 13.2m
step 01918 (62.93%) | loss: 3.205851 | dt: 699.69ms | tok/sec: 749,309 | bf16_mfu: 16.63% | eta: 13.2m
step 01919 (62.96%) | loss: 3.201294 | dt: 698.04ms | tok/sec: 751,087 | bf16_mfu: 16.67% | eta: 13.1m
step 01920 (62.99%) | loss: 3.209543 | dt: 697.11ms | tok/sec: 752,088 | bf16_mfu: 16.69% | eta: 13.1m
step 01921 (63.02%) | loss: 3.195355 | dt: 700.05ms | tok/sec: 748,927 | bf16_mfu: 16.62% | eta: 13.1m
step 01922 (63.06%) | loss: 3.201591 | dt: 695.66ms | tok/sec: 753,653 | bf16_mfu: 16.73% | eta: 13.1m
step 01923 (63.09%) | loss: 3.198529 | dt: 695.82ms | tok/sec: 753,480 | bf16_mfu: 16.73% | eta: 13.1m
step 01924 (63.12%) | loss: 3.222826 | dt: 692.78ms | tok/sec: 756,791 | bf16_mfu: 16.80% | eta: 13.1m
step 01925 (63.16%) | loss: 3.230587 | dt: 696.68ms | tok/sec: 752,551 | bf16_mfu: 16.70% | eta: 13.1m
step 01926 (63.19%) | loss: 3.238767 | dt: 697.37ms | tok/sec: 751,807 | bf16_mfu: 16.69% | eta: 13.1m
step 01927 (63.22%) | loss: 3.204900 | dt: 698.49ms | tok/sec: 750,598 | bf16_mfu: 16.66% | eta: 13.1m
step 01928 (63.25%) | loss: 3.219031 | dt: 694.88ms | tok/sec: 754,505 | bf16_mfu: 16.75% | eta: 13.0m
step 01929 (63.29%) | loss: 3.237932 | dt: 697.47ms | tok/sec: 751,695 | bf16_mfu: 16.69% | eta: 13.0m
step 01930 (63.32%) | loss: 3.240494 | dt: 695.66ms | tok/sec: 753,652 | bf16_mfu: 16.73% | eta: 13.0m
step 01931 (63.35%) | loss: 3.224987 | dt: 696.74ms | tok/sec: 752,487 | bf16_mfu: 16.70% | eta: 13.0m
step 01932 (63.39%) | loss: 3.238386 | dt: 696.52ms | tok/sec: 752,722 | bf16_mfu: 16.71% | eta: 13.0m
step 01933 (63.42%) | loss: 3.236394 | dt: 697.17ms | tok/sec: 752,027 | bf16_mfu: 16.69% | eta: 13.0m
step 01934 (63.45%) | loss: 3.236898 | dt: 694.45ms | tok/sec: 754,964 | bf16_mfu: 16.76% | eta: 13.0m
step 01935 (63.48%) | loss: 3.220561 | dt: 697.24ms | tok/sec: 751,950 | bf16_mfu: 16.69% | eta: 13.0m
step 01936 (63.52%) | loss: 3.200459 | dt: 696.12ms | tok/sec: 753,157 | bf16_mfu: 16.72% | eta: 12.9m
step 01937 (63.55%) | loss: 3.193436 | dt: 693.71ms | tok/sec: 755,775 | bf16_mfu: 16.78% | eta: 12.9m
step 01938 (63.58%) | loss: 3.212819 | dt: 694.93ms | tok/sec: 754,448 | bf16_mfu: 16.75% | eta: 12.9m
step 01939 (63.62%) | loss: 3.188896 | dt: 699.59ms | tok/sec: 749,423 | bf16_mfu: 16.64% | eta: 12.9m
step 01940 (63.65%) | loss: 3.180467 | dt: 697.65ms | tok/sec: 751,507 | bf16_mfu: 16.68% | eta: 12.9m
step 01941 (63.68%) | loss: 3.172884 | dt: 700.78ms | tok/sec: 748,149 | bf16_mfu: 16.61% | eta: 12.9m
step 01942 (63.71%) | loss: 3.144400 | dt: 694.43ms | tok/sec: 754,988 | bf16_mfu: 16.76% | eta: 12.9m
step 01943 (63.75%) | loss: 3.134252 | dt: 698.69ms | tok/sec: 750,389 | bf16_mfu: 16.66% | eta: 12.9m
step 01944 (63.78%) | loss: 3.154794 | dt: 696.30ms | tok/sec: 752,957 | bf16_mfu: 16.71% | eta: 12.9m
step 01945 (63.81%) | loss: 3.147925 | dt: 696.32ms | tok/sec: 752,937 | bf16_mfu: 16.71% | eta: 12.8m
step 01946 (63.85%) | loss: 3.156183 | dt: 693.75ms | tok/sec: 755,728 | bf16_mfu: 16.78% | eta: 12.8m
step 01947 (63.88%) | loss: 3.154803 | dt: 695.25ms | tok/sec: 754,103 | bf16_mfu: 16.74% | eta: 12.8m
step 01948 (63.91%) | loss: 3.154936 | dt: 699.22ms | tok/sec: 749,815 | bf16_mfu: 16.64% | eta: 12.8m
step 01949 (63.94%) | loss: 3.169112 | dt: 698.59ms | tok/sec: 750,490 | bf16_mfu: 16.66% | eta: 12.8m
step 01950 (63.98%) | loss: 3.174552 | dt: 698.00ms | tok/sec: 751,129 | bf16_mfu: 16.67% | eta: 12.8m
step 01951 (64.01%) | loss: 3.178953 | dt: 697.72ms | tok/sec: 751,433 | bf16_mfu: 16.68% | eta: 12.8m
step 01952 (64.04%) | loss: 3.186582 | dt: 696.87ms | tok/sec: 752,351 | bf16_mfu: 16.70% | eta: 12.8m
step 01953 (64.07%) | loss: 3.204245 | dt: 697.70ms | tok/sec: 751,447 | bf16_mfu: 16.68% | eta: 12.8m
step 01954 (64.11%) | loss: 3.207857 | dt: 698.43ms | tok/sec: 750,668 | bf16_mfu: 16.66% | eta: 12.7m
step 01955 (64.14%) | loss: 3.220819 | dt: 697.33ms | tok/sec: 751,855 | bf16_mfu: 16.69% | eta: 12.7m
step 01956 (64.17%) | loss: 3.238482 | dt: 693.08ms | tok/sec: 756,466 | bf16_mfu: 16.79% | eta: 12.7m
step 01957 (64.21%) | loss: 3.229259 | dt: 699.87ms | tok/sec: 749,122 | bf16_mfu: 16.63% | eta: 12.7m
step 01958 (64.24%) | loss: 3.254549 | dt: 698.95ms | tok/sec: 750,112 | bf16_mfu: 16.65% | eta: 12.7m
step 01959 (64.27%) | loss: 3.261490 | dt: 694.98ms | tok/sec: 754,390 | bf16_mfu: 16.75% | eta: 12.7m
step 01960 (64.30%) | loss: 3.261201 | dt: 697.20ms | tok/sec: 751,989 | bf16_mfu: 16.69% | eta: 12.7m
step 01961 (64.34%) | loss: 3.264052 | dt: 696.93ms | tok/sec: 752,282 | bf16_mfu: 16.70% | eta: 12.7m
step 01962 (64.37%) | loss: 3.259541 | dt: 693.30ms | tok/sec: 756,215 | bf16_mfu: 16.79% | eta: 12.6m
step 01963 (64.40%) | loss: 3.263166 | dt: 696.32ms | tok/sec: 752,946 | bf16_mfu: 16.71% | eta: 12.6m
step 01964 (64.44%) | loss: 3.251384 | dt: 696.30ms | tok/sec: 752,960 | bf16_mfu: 16.71% | eta: 12.6m
step 01965 (64.47%) | loss: 3.254630 | dt: 697.79ms | tok/sec: 751,355 | bf16_mfu: 16.68% | eta: 12.6m
step 01966 (64.50%) | loss: 3.258230 | dt: 696.47ms | tok/sec: 752,784 | bf16_mfu: 16.71% | eta: 12.6m
step 01967 (64.53%) | loss: 3.255296 | dt: 698.07ms | tok/sec: 751,048 | bf16_mfu: 16.67% | eta: 12.6m
step 01968 (64.57%) | loss: 3.275138 | dt: 694.81ms | tok/sec: 754,572 | bf16_mfu: 16.75% | eta: 12.6m
step 01969 (64.60%) | loss: 3.269294 | dt: 697.83ms | tok/sec: 751,315 | bf16_mfu: 16.68% | eta: 12.6m
step 01970 (64.63%) | loss: 3.259338 | dt: 699.37ms | tok/sec: 749,653 | bf16_mfu: 16.64% | eta: 12.6m
step 01971 (64.67%) | loss: 3.265089 | dt: 695.04ms | tok/sec: 754,331 | bf16_mfu: 16.74% | eta: 12.5m
step 01972 (64.70%) | loss: 3.264019 | dt: 696.24ms | tok/sec: 753,025 | bf16_mfu: 16.72% | eta: 12.5m
step 01973 (64.73%) | loss: 3.256125 | dt: 697.24ms | tok/sec: 751,949 | bf16_mfu: 16.69% | eta: 12.5m
step 01974 (64.76%) | loss: 3.253648 | dt: 694.50ms | tok/sec: 754,917 | bf16_mfu: 16.76% | eta: 12.5m
step 01975 (64.80%) | loss: 3.259818 | dt: 698.45ms | tok/sec: 750,647 | bf16_mfu: 16.66% | eta: 12.5m
step 01976 (64.83%) | loss: 3.265310 | dt: 696.94ms | tok/sec: 752,272 | bf16_mfu: 16.70% | eta: 12.5m
step 01977 (64.86%) | loss: 3.262019 | dt: 694.57ms | tok/sec: 754,842 | bf16_mfu: 16.76% | eta: 12.5m
step 01978 (64.90%) | loss: 3.264137 | dt: 693.32ms | tok/sec: 756,199 | bf16_mfu: 16.79% | eta: 12.5m
step 01979 (64.93%) | loss: 3.276419 | dt: 696.54ms | tok/sec: 752,699 | bf16_mfu: 16.71% | eta: 12.4m
step 01980 (64.96%) | loss: 3.281855 | dt: 697.76ms | tok/sec: 751,388 | bf16_mfu: 16.68% | eta: 12.4m
step 01981 (64.99%) | loss: 3.285494 | dt: 701.16ms | tok/sec: 747,746 | bf16_mfu: 16.60% | eta: 12.4m
step 01982 (65.03%) | loss: 3.270093 | dt: 697.14ms | tok/sec: 752,051 | bf16_mfu: 16.69% | eta: 12.4m
step 01983 (65.06%) | loss: 3.269791 | dt: 699.30ms | tok/sec: 749,734 | bf16_mfu: 16.64% | eta: 12.4m
step 01984 (65.09%) | loss: 3.282689 | dt: 695.89ms | tok/sec: 753,411 | bf16_mfu: 16.72% | eta: 12.4m
step 01985 (65.12%) | loss: 3.281690 | dt: 699.96ms | tok/sec: 749,027 | bf16_mfu: 16.63% | eta: 12.4m
step 01986 (65.16%) | loss: 3.279125 | dt: 695.26ms | tok/sec: 754,086 | bf16_mfu: 16.74% | eta: 12.4m
step 01987 (65.19%) | loss: 3.283984 | dt: 695.19ms | tok/sec: 754,167 | bf16_mfu: 16.74% | eta: 12.4m
step 01988 (65.22%) | loss: 3.296611 | dt: 697.01ms | tok/sec: 752,190 | bf16_mfu: 16.70% | eta: 12.3m
step 01989 (65.26%) | loss: 3.290945 | dt: 697.17ms | tok/sec: 752,021 | bf16_mfu: 16.69% | eta: 12.3m
step 01990 (65.29%) | loss: 3.296822 | dt: 697.84ms | tok/sec: 751,304 | bf16_mfu: 16.68% | eta: 12.3m
step 01991 (65.32%) | loss: 3.295493 | dt: 701.07ms | tok/sec: 747,837 | bf16_mfu: 16.60% | eta: 12.3m
step 01992 (65.35%) | loss: 3.300895 | dt: 699.43ms | tok/sec: 749,587 | bf16_mfu: 16.64% | eta: 12.3m
step 01993 (65.39%) | loss: 3.301715 | dt: 694.60ms | tok/sec: 754,809 | bf16_mfu: 16.75% | eta: 12.3m
step 01994 (65.42%) | loss: 3.306833 | dt: 699.45ms | tok/sec: 749,571 | bf16_mfu: 16.64% | eta: 12.3m
step 01995 (65.45%) | loss: 3.295168 | dt: 697.73ms | tok/sec: 751,416 | bf16_mfu: 16.68% | eta: 12.3m
step 01996 (65.49%) | loss: 3.285917 | dt: 694.33ms | tok/sec: 755,099 | bf16_mfu: 16.76% | eta: 12.3m
step 01997 (65.52%) | loss: 3.287814 | dt: 697.31ms | tok/sec: 751,872 | bf16_mfu: 16.69% | eta: 12.2m
step 01998 (65.55%) | loss: 3.292620 | dt: 696.94ms | tok/sec: 752,266 | bf16_mfu: 16.70% | eta: 12.2m
step 01999 (65.58%) | loss: 3.306292 | dt: 694.73ms | tok/sec: 754,666 | bf16_mfu: 16.75% | eta: 12.2m
step 02000 (65.62%) | loss: 3.310282 | dt: 697.51ms | tok/sec: 751,660 | bf16_mfu: 16.68% | eta: 12.2m
step 02001 (65.65%) | loss: 3.305488 | dt: 700.51ms | tok/sec: 748,435 | bf16_mfu: 16.61% | eta: 12.2m
step 02002 (65.68%) | loss: 3.305530 | dt: 698.83ms | tok/sec: 750,237 | bf16_mfu: 16.65% | eta: 12.2m
step 02003 (65.72%) | loss: 3.316968 | dt: 697.93ms | tok/sec: 751,202 | bf16_mfu: 16.67% | eta: 12.2m
